data,label,CCT_xc_distance,CCT_xc_count5,CCT_xc_count7,CCT_x4_distance,CCT_x4_count5,CCT_x4_count7,r50_xc_distance,r50_xc_count5,r50_xc_count7,r50_xc_xs5,r50_xc_xs3,r50_x4_distance,r50_x4_count5,r50_x4_count7
chest_hosp/train/0/CX-0-0081.jpeg_001,0,1.9886485394119373,0,0,0.8023461053784915,0,0,1.9934948854563177,0,0,0,0,0.24404371885405185,0,0
chest_hosp/train/0/CX-0-0082.jpeg_000,1,1.0477547124663182,4,6,0.15781959711104365,5,7,2.411920587985783e-05,5,7,5,3,0.054750994817345244,5,7
chest_hosp/train/0/CX-0-0082.jpeg_001,0,1.8904347001588242,1,1,0.7414381021193764,0,0,1.9953276827080848,0,0,0,0,0.2604429379496356,0,0
chest_hosp/train/0/CX-0-0083.jpeg_000,1,0.8777936891083753,4,5,0.18709259693933866,5,7,1.536809331958988e-05,5,7,5,3,0.07462751885832775,5,7
chest_hosp/train/0/CX-0-0083.jpeg_001,0,1.800431060094354,1,2,0.7257476220195174,0,0,1.9951913964036618,0,0,0,0,0.2368702035238044,0,0
chest_hosp/train/0/CX-0-0084.jpeg_000,1,1.3496737874513223,5,7,0.197219962260206,5,7,2.661283356808486e-05,5,7,5,3,0.023484155279089314,5,7
chest_hosp/train/0/CX-0-0084.jpeg_001,0,1.986737276517085,0,0,0.8803317417734853,0,0,1.995361435765719,0,0,0,0,0.24653780897113986,0,0
chest_hosp/train/0/CX-0-0085.jpeg_000,1,1.393324078905965,5,7,0.19578090173989082,5,7,1.6483137621481347e-07,5,7,5,3,0.01872816642201669,5,7
chest_hosp/train/0/CX-0-0085.jpeg_001,0,1.9932765913758996,0,0,0.9513077955034821,0,0,1.9945735008023147,0,0,0,0,0.24283180746023525,0,0
chest_hosp/train/0/CX-0-0086.jpeg_000,1,0.39775694524619853,2,3,0.18485133732539172,5,7,1.753296121131953e-05,5,7,5,3,0.045742743679707765,5,7
chest_hosp/train/0/CX-0-0086.jpeg_001,0,0.007932293106016064,3,4,0.4914477013160341,0,0,1.994002949677203,0,0,0,0,0.2172332835881301,0,0
chest_hosp/train/0/CX-0-0087.jpeg_000,1,7.66810907232296e-05,4,6,0.10191296781746129,4,6,1.9417839403068626e-07,5,7,5,3,0.009605214896171943,5,7
chest_hosp/train/0/CX-0-0087.jpeg_001,0,0.5136690425910375,1,1,0.6006261951116154,1,1,1.994568399733712,0,0,0,0,0.23907528121665278,0,0
chest_hosp/train/0/CX-0-0088.jpeg_000,1,1.2755213387226458,5,7,0.21386168226532853,5,7,2.3669177623419912e-06,5,7,5,3,0.02429953030866172,5,7
chest_hosp/train/0/CX-0-0088.jpeg_001,0,1.9710668909508824,0,0,0.7090099556643013,0,0,1.9948558295081233,0,0,0,0,0.2365530259979879,0,0
chest_hosp/train/0/CX-0-0089.jpeg_000,1,1.1116308807739723,4,6,0.18502008461412123,5,7,4.045070074232271e-06,5,7,5,3,0.03040142035240745,5,7
chest_hosp/train/0/CX-0-0089.jpeg_001,0,1.9177551438503946,1,1,0.6839506983115688,0,0,1.9943347596137566,0,0,0,0,0.24096884894656823,0,0
chest_hosp/train/0/CX-0-0090.jpeg_000,1,0.1485171161163339,2,4,0.22019317156230334,5,7,8.493083496485809e-07,5,7,5,3,0.021234964383455734,5,7
chest_hosp/train/0/CX-0-0090.jpeg_001,0,0.12171694162720781,3,3,0.6100702578533566,0,0,1.9947670731066933,0,0,0,0,0.245037789530972,0,0
chest_hosp/train/0/CX-0-0091.jpeg_000,1,0.45558398312681214,1,1,0.18286949141420483,5,7,1.751240242675589e-05,5,7,5,3,0.03109132817057103,5,7
chest_hosp/train/0/CX-0-0091.jpeg_001,0,0.0015354602237235282,4,6,0.4197803332255532,0,0,1.9940033294369761,0,0,0,0,0.19482346832157127,0,0
chest_hosp/train/0/CX-0-0092.jpeg_000,1,0.4895391041416659,1,1,0.29700118962264677,1,3,2.787554578720375e-06,5,7,5,3,0.02860398133989228,5,7
chest_hosp/train/0/CX-0-0092.jpeg_001,0,0.00011936299952386431,4,6,0.27251646191024603,4,4,1.9943859995081894,0,0,0,0,0.24026124377191016,0,0
chest_hosp/train/0/CX-0-0093.jpeg_000,1,1.403585735190597,5,7,0.24565260451658155,5,7,2.3519211567069043e-05,5,7,5,3,0.051102218041988334,5,7
chest_hosp/train/0/CX-0-0093.jpeg_001,0,1.9945096102686963,0,0,0.9841256405126952,0,0,1.9939000700128306,0,0,0,0,0.24400565227440463,0,0
chest_hosp/train/0/CX-0-0094.jpeg_000,1,1.211022803921526,5,7,0.23012990121663435,5,7,1.3621736327906753e-05,5,7,3,2,0.054027286466243885,5,7
chest_hosp/train/0/CX-0-0094.jpeg_001,0,1.9530482606251678,0,0,0.7226022752524863,0,0,1.9940794841384628,0,0,2,1,0.20856579637607808,0,0
chest_hosp/train/0/CX-0-0095.jpeg_000,1,1.4309268512967694,5,7,0.09382432822119602,5,7,1.4757198286696749e-06,5,7,5,3,0.03582259855989944,5,7
chest_hosp/train/0/CX-0-0095.jpeg_001,0,1.9972075087806815,0,0,0.7326155570663162,0,0,1.9948093534888605,0,0,0,0,0.23853048572661895,0,0
chest_hosp/train/0/CX-0-0096.jpeg_000,1,0.05091306088172809,3,5,0.36676996025356345,5,7,1.486677584727758e-05,5,7,5,3,0.031165717333526688,5,7
chest_hosp/train/0/CX-0-0096.jpeg_001,0,0.80152854632661,2,2,0.6740576807591712,0,0,1.9951824617393215,0,0,0,0,0.24153095247008904,0,0
chest_hosp/train/0/CX-0-0097.jpeg_000,1,1.3798728581821949,4,6,0.32567423242049875,5,7,1.0197320913118979e-05,5,7,5,3,0.0373146100161188,5,7
chest_hosp/train/0/CX-0-0097.jpeg_001,0,1.991482511250274,1,1,1.0486620081038136,0,0,1.9950901802570995,0,0,0,0,0.2691839147493893,0,0
chest_hosp/train/0/CX-0-0098.jpeg_000,1,0.4463959721168371,2,2,0.08102935775356279,5,7,5.988439168769233e-06,5,7,5,3,0.028914663130174434,5,7
chest_hosp/train/0/CX-0-0098.jpeg_001,0,0.002204730104084729,3,5,0.44193662861007454,0,0,1.9942690462331494,0,0,0,0,0.22110332601321014,0,0
chest_hosp/train/0/CX-0-0099.jpeg_000,1,0.31397386842622543,1,2,0.3388922503335129,5,7,2.3614210273859015e-06,5,7,5,3,0.06321732063810548,5,7
chest_hosp/train/0/CX-0-0099.jpeg_001,0,0.02765900553301781,4,5,0.5628008656307254,0,0,1.9944058703142713,0,0,0,0,0.2406324818605048,0,0
chest_hosp/train/0/CX-0-0100.jpeg_000,1,1.3159545412577616,4,6,0.1623604126827074,5,7,3.658140074414007e-06,4,6,5,3,0.03812183091890331,5,7
chest_hosp/train/0/CX-0-0100.jpeg_001,0,1.9803028505912994,1,1,0.8127988333946179,0,0,1.9943495731544107,1,1,0,0,0.22554757527245806,0,0
chest_hosp/train/0/CX-0-0101.jpeg_000,1,1.2657910198328848,5,7,0.1502488837286956,5,7,1.064279827822645e-06,5,7,5,3,0.03520532421133571,5,7
chest_hosp/train/0/CX-0-0101.jpeg_001,0,1.9686035498850258,0,0,0.8002193965738956,0,0,1.9947829634873944,0,0,0,0,0.24801192807757766,0,0
chest_hosp/train/0/CX-0-0102.jpeg_000,1,1.4028952424774397,5,7,0.16921668572692394,5,7,7.280847307833405e-06,5,7,5,3,0.022474661634118598,5,7
chest_hosp/train/0/CX-0-0102.jpeg_001,0,1.9944303660863576,0,0,0.9478297152487184,0,0,1.99502064927868,0,0,0,0,0.23299812830321054,0,0
chest_hosp/train/0/CX-0-0103.jpeg_000,1,1.3405609707733925,5,6,0.23196952405394256,5,7,2.897053129613525e-06,5,7,5,3,0.03343741776974818,5,7
chest_hosp/train/0/CX-0-0103.jpeg_001,0,1.9851147048618527,0,1,0.9328153232366587,0,0,1.9948792395830188,0,0,0,0,0.2445688533851409,0,0
chest_hosp/train/0/CX-0-0104.jpeg_000,1,1.250271549846037,5,7,0.2302786507524608,5,7,1.8713068294928803e-07,5,7,5,3,0.0317054163376691,5,7
chest_hosp/train/0/CX-0-0104.jpeg_001,0,1.9644851651087238,0,0,0.784115082523938,0,0,1.9946961813191595,0,0,0,0,0.25153189625962824,0,0
chest_hosp/train/0/CX-0-0105.jpeg_000,1,0.4197376136466675,0,0,0.15307058389997197,5,7,1.2895458578743302e-07,5,7,5,3,0.024180744608468974,5,7
chest_hosp/train/0/CX-0-0105.jpeg_001,0,0.004874881780423501,5,7,0.5013412357568695,0,0,1.9946854869261292,0,0,0,0,0.22860233078785153,0,0
chest_hosp/train/0/CX-0-0106.jpeg_000,1,0.41521833122173246,1,3,0.2800637852862986,4,5,0.006549815214145105,1,2,5,3,0.0998375884734859,5,6
chest_hosp/train/0/CX-0-0106.jpeg_001,0,0.005438596165457277,4,4,0.3759408795711041,1,2,1.97629584402491,4,5,0,0,0.144043200446337,0,1
chest_hosp/train/0/CX-0-0107.jpeg_000,1,1.4128233977657076,5,7,0.4061724260397752,5,7,3.518767666033096e-05,5,7,5,3,0.04714839546165228,5,7
chest_hosp/train/0/CX-0-0107.jpeg_001,0,1.9955176016114913,0,0,1.0824605851893305,0,0,1.993730109374325,0,0,0,0,0.24643650866471845,0,0
chest_hosp/train/0/CX-0-0108.jpeg_000,1,1.3602589759857495,5,7,0.28472728410462445,5,7,1.645735946076421e-06,5,7,5,3,0.01600375446636726,5,7
chest_hosp/train/0/CX-0-0108.jpeg_001,0,1.9885119346803233,0,0,0.9290461333902832,0,0,1.994443722880677,0,0,0,0,0.2281190556694237,0,0
chest_hosp/train/0/CX-0-0109.jpeg_000,1,0.45077975234280243,2,2,0.16404558024639204,5,7,7.698702192748819e-06,5,7,5,3,0.01694916367523902,5,7
chest_hosp/train/0/CX-0-0109.jpeg_001,0,0.001869756846674564,3,5,0.5033005620147615,0,0,1.9950314051376044,0,0,0,0,0.24838105305276137,0,0
chest_hosp/train/0/CX-0-0110.jpeg_000,1,0.45170478584023277,0,0,0.22400100608297946,5,7,1.2256598401760854e-06,5,7,5,3,0.0415090635015839,5,7
chest_hosp/train/0/CX-0-0110.jpeg_001,0,0.0018027338716202213,5,7,0.467410041594569,0,0,1.9944698592687273,0,0,0,0,0.25098567913211633,0,0
chest_hosp/train/0/CX-0-0111.jpeg_000,1,0.3534556878641978,0,0,0.16935670386740487,5,7,3.0211115774614328e-06,5,7,5,3,0.04468962015245592,5,7
chest_hosp/train/0/CX-0-0111.jpeg_001,0,0.01665710187032232,5,7,0.5716635038152524,0,0,1.9943757387042038,0,0,0,0,0.2402803258172279,0,0
chest_hosp/train/0/CX-0-0112.jpeg_000,1,0.4894747350549967,0,1,0.10122894349552247,5,7,9.334891004630919e-08,5,7,5,3,0.012964786244867743,5,7
chest_hosp/train/0/CX-0-0112.jpeg_001,0,0.00012052238046977859,5,6,0.5738602860632336,0,0,1.994677683592155,0,0,0,0,0.2247499875674528,0,0
chest_hosp/train/0/CX-0-0113.jpeg_000,1,0.5144976758800563,0,0,0.22805933932868305,5,7,3.4725484671094264e-06,5,7,5,3,0.01865929341135175,5,7
chest_hosp/train/0/CX-0-0113.jpeg_001,0,8.887133088464338e-05,5,7,0.39193373261061626,0,0,1.99490228411503,0,0,0,0,0.2431473209541133,0,0
chest_hosp/train/0/CX-0-0114.jpeg_000,1,1.328979772611569,5,7,0.12001752779451036,5,7,1.0494682312400805e-05,5,7,5,3,0.0350738888749883,5,7
chest_hosp/train/0/CX-0-0114.jpeg_001,0,1.9829276463417824,0,0,0.7643650387550294,0,0,1.9950966482115082,0,0,0,0,0.23362213300153278,0,0
chest_hosp/train/0/CX-0-0115.jpeg_000,1,1.397249492364258,5,7,0.12799195023646814,5,7,1.624632820940164e-06,5,7,5,3,0.02017412101040761,5,7
chest_hosp/train/0/CX-0-0115.jpeg_001,0,1.9937622383686944,0,0,0.7493670505444694,0,0,1.9948179581615244,0,0,0,0,0.21604455261157107,0,0
chest_hosp/train/0/CX-0-0116.jpeg_000,1,1.3448019771540551,5,7,0.1818634691602432,5,7,4.2467316763161733e-07,5,7,5,3,0.01375848139419944,5,7
chest_hosp/train/0/CX-0-0116.jpeg_001,0,1.985880672853694,0,0,0.943965714209179,0,0,1.9947280017641829,0,0,0,0,0.233529102438229,0,0
chest_hosp/train/0/CX-0-0117.jpeg_000,1,0.004217700699641891,5,7,0.251054568958756,5,7,2.169463341927802e-05,5,7,5,3,0.040993736806797965,5,7
chest_hosp/train/0/CX-0-0117.jpeg_001,0,0.425374461101635,0,0,0.6956874057665946,0,0,1.9939299651341988,0,0,0,0,0.23545972709294372,0,0
chest_hosp/train/0/CX-0-0118.jpeg_000,1,1.3181256246642699,5,7,0.2783890270130944,5,7,2.418024674932795e-07,5,7,5,3,0.04643009125181219,5,7
chest_hosp/train/0/CX-0-0118.jpeg_001,0,1.9807523946727428,0,0,0.7510786808510282,0,0,1.9947047816043462,0,0,0,0,0.22398871550001664,0,0
chest_hosp/train/0/CX-0-0119.jpeg_000,1,1.3238622361466321,4,6,0.185659428086702,5,7,3.802279158193755e-09,5,7,5,3,0.02454234419725798,5,7
chest_hosp/train/0/CX-0-0119.jpeg_001,0,1.9819170903826109,1,1,0.8371863951723244,0,0,1.9946240442437806,0,0,0,0,0.21523469078873114,0,0
chest_hosp/train/0/CX-0-0120.jpeg_000,1,1.328335877435634,5,7,0.22709840932771475,5,7,1.6211384679110097e-07,5,7,5,3,0.03382226914209452,5,7
chest_hosp/train/0/CX-0-0120.jpeg_001,0,1.9828019777044084,0,0,0.9015639934642982,0,0,1.9946918235086954,0,0,0,0,0.2444130391093724,0,0
chest_hosp/train/0/CX-0-0121.jpeg_000,1,1.2859210060070312,5,7,0.12468187262355479,5,7,3.063488471677367e-06,5,7,5,3,0.025510421715895792,5,7
chest_hosp/train/0/CX-0-0121.jpeg_001,0,1.9735974198157615,0,0,0.829318834216072,0,0,1.9948861280905024,0,0,0,0,0.22566276217974846,0,0
chest_hosp/train/0/CX-0-0122.jpeg_000,1,0.008769675525685194,4,6,0.07753282832728303,5,7,2.4263966609261445e-05,5,7,5,3,0.016559727174983663,5,7
chest_hosp/train/0/CX-0-0122.jpeg_001,0,0.3925845757358788,1,1,0.6202433853579035,0,0,1.9953296919553867,0,0,0,0,0.24282902781064775,0,0
chest_hosp/train/0/CX-0-0123.jpeg_000,1,0.5263569850501634,0,0,0.2575417161861613,4,6,4.210251144831645e-06,5,7,5,3,0.020634428916374792,5,7
chest_hosp/train/0/CX-0-0123.jpeg_001,0,0.00036036332856725917,5,7,0.5086552815001153,1,1,1.994929119120657,0,0,0,0,0.2303753820821569,0,0
chest_hosp/train/0/CX-0-0124.jpeg_000,1,0.5174306456776951,1,1,0.14322284801116558,5,7,1.937537054896854e-05,5,7,5,3,0.06667751828622981,5,7
chest_hosp/train/0/CX-0-0124.jpeg_001,0,0.00013917301651056313,4,6,0.6160325733081728,0,0,1.9939697303039603,0,0,0,0,0.22870921654018772,0,0
chest_hosp/train/0/CX-0-0125.jpeg_000,1,1.3884131972588156,5,7,0.3928862815214471,5,7,0.00010231345415334658,3,5,5,3,0.0373166455181867,5,7
chest_hosp/train/0/CX-0-0125.jpeg_001,0,1.992644810239052,0,0,1.105599193130424,0,0,1.993051296068696,2,2,0,0,0.23976908417159282,0,0
chest_hosp/train/0/CX-0-0126.jpeg_000,1,0.5074902208119279,1,1,0.18971794771505335,5,7,2.838618028566664e-05,5,7,5,3,0.030304217583185467,5,7
chest_hosp/train/0/CX-0-0126.jpeg_001,0,1.403746350547852e-05,4,6,0.33533314847811724,0,0,1.9938252583065599,0,0,0,0,0.20679908706958705,0,0
chest_hosp/train/0/CX-0-0127.jpeg_000,1,0.4308526669953373,1,3,0.20500813952444408,5,7,3.2983132003394644e-08,5,7,5,3,0.03862772471582121,5,7
chest_hosp/train/0/CX-0-0127.jpeg_001,0,0.003627213819826114,4,4,0.4827859946447569,0,0,1.9946596117200253,0,0,0,0,0.25921415502695166,0,0
chest_hosp/train/0/CX-0-0128.jpeg_000,1,0.441772719385226,1,2,0.1973623711946112,5,7,2.2068298810573594e-07,5,7,5,3,0.03251434475008952,5,7
chest_hosp/train/0/CX-0-0128.jpeg_001,0,0.0025892889209735426,4,5,0.4460203500209682,0,0,1.9945641136032783,0,0,0,0,0.24882216600398643,0,0
chest_hosp/train/0/CX-0-0129.jpeg_000,1,0.435506978664548,1,1,0.12510347921093468,5,7,4.152070034457722e-07,5,7,5,3,0.032974521981296245,5,7
chest_hosp/train/0/CX-0-0129.jpeg_001,0,0.0031623656915178433,4,6,0.4559850048725538,0,0,1.9945383728305472,0,0,0,0,0.24172406827191173,0,0
chest_hosp/train/0/CX-0-0130.jpeg_000,1,1.3642210020791719,5,7,0.19881878942547404,5,7,4.929481999482732e-06,5,7,5,3,0.019806130692754276,5,7
chest_hosp/train/0/CX-0-0130.jpeg_001,0,1.9891454678740539,0,0,0.9734442163758349,0,0,1.9949530375532394,0,0,0,0,0.2523977257927259,0,0
chest_hosp/train/0/CX-0-0131.jpeg_000,1,0.4672437321371632,1,1,0.2328022208441375,5,7,2.4337464068713288e-05,5,7,5,3,0.02724072679502243,5,7
chest_hosp/train/0/CX-0-0131.jpeg_001,0,0.0008645076579462119,4,6,0.4721684458619878,0,0,1.9953307096255792,0,0,0,0,0.255450510154988,0,0
chest_hosp/train/0/CX-0-0132.jpeg_000,1,0.26912137303371186,2,4,0.1373259836746683,5,7,6.112358670762319e-06,5,7,5,3,0.01593992573633829,5,7
chest_hosp/train/0/CX-0-0132.jpeg_001,0,0.044468274060298185,3,3,0.5519641629739547,0,0,1.994988744946001,0,0,0,0,0.23988476747523513,0,0
chest_hosp/train/0/CX-0-0133.jpeg_000,1,0.42504387784902187,3,3,0.12074840202282977,5,7,8.194888213242102e-06,5,7,5,3,0.04013717408854034,5,7
chest_hosp/train/0/CX-0-0133.jpeg_001,0,0.00425484683491717,2,4,0.5481541710667,0,0,1.9942060489263984,0,0,0,0,0.22074999349194302,0,0
chest_hosp/train/0/CX-0-0134.jpeg_000,1,1.3768052583308348,5,7,0.18980361363684073,5,7,4.067703988086535e-07,5,7,5,3,0.0165106544331588,5,7
chest_hosp/train/0/CX-0-0134.jpeg_001,0,1.9910454609893362,0,0,0.880883904408691,0,0,1.9945393440256816,0,0,0,0,0.21836105940974604,0,0
chest_hosp/train/0/CX-0-0135.jpeg_000,1,0.3679121088350429,0,2,0.18594605825389166,5,7,2.6294576910279588e-06,5,7,5,3,0.018315149489174454,5,7
chest_hosp/train/0/CX-0-0135.jpeg_001,0,0.013413787008880629,5,5,0.6291559057968711,0,0,1.9943931855896846,0,0,0,0,0.22310808689812556,0,0
chest_hosp/train/0/CX-0-0136.jpeg_000,1,0.3446658792760211,3,3,0.22279975419694398,5,7,4.707040036855403e-06,5,7,5,3,0.08860836793690208,5,7
chest_hosp/train/0/CX-0-0136.jpeg_001,0,0.018827574991933438,2,4,0.6087075459329829,0,0,1.9943109333243259,0,0,0,0,0.24416070776804433,0,0
chest_hosp/train/0/CX-0-0137.jpeg_000,1,0.5099419836392892,0,0,0.10884783965388323,5,7,1.557147580966145e-05,5,7,5,3,0.026972983342544055,5,7
chest_hosp/train/0/CX-0-0137.jpeg_001,0,3.291401837546282e-05,5,7,0.5285845329822644,0,0,1.9951949772158788,0,0,0,0,0.25165070499622133,0,0
chest_hosp/train/0/CX-0-0138.jpeg_000,1,1.371452641108801,5,7,0.2601905974310217,5,7,1.0478621483622774e-05,5,7,5,3,0.042526976553069806,5,7
chest_hosp/train/0/CX-0-0138.jpeg_001,0,1.9902582793913441,0,0,0.9784558371440565,0,0,1.9941489951364835,0,0,0,0,0.25624897669288826,0,0
chest_hosp/train/0/CX-0-0139.jpeg_000,1,1.0769543711387344,5,7,0.17192149495208886,5,7,2.275275806096211e-06,5,7,5,3,0.014432478184944975,5,7
chest_hosp/train/0/CX-0-0139.jpeg_001,0,1.9033671945079578,0,0,0.7589187731241007,0,0,1.994851519696633,0,0,0,0,0.2325149290504004,0,0
chest_hosp/train/0/CX-0-0140.jpeg_000,1,0.4270794569569364,1,1,0.12348879092919174,5,7,3.704778208102333e-06,4,6,5,3,0.014444268844347241,5,7
chest_hosp/train/0/CX-0-0140.jpeg_001,0,0.004028861604550182,4,6,0.46401107621127324,0,0,1.994347748439675,1,1,0,0,0.22717222248564517,0,0
chest_hosp/train/0/CX-0-0141.jpeg_000,1,1.348430723583184,4,6,0.12911518703444935,5,7,5.856621590805133e-05,5,7,5,3,0.042990247940525195,5,7
chest_hosp/train/0/CX-0-0141.jpeg_001,0,1.986521084364655,1,1,0.7232104970888857,0,0,1.9934550542918084,0,0,0,0,0.25687489982957434,0,0
chest_hosp/train/0/CX-0-0142.jpeg_000,1,0.3334279370645441,2,4,0.14320848022928878,5,7,2.3332494537564585e-06,5,7,5,3,0.01927582289553198,5,7
chest_hosp/train/0/CX-0-0142.jpeg_001,0,0.021829836408182812,3,3,0.5797624287968576,0,0,1.9944072435883227,0,0,0,0,0.23118016712469724,0,0
chest_hosp/train/0/CX-0-0143.jpeg_000,1,0.47235309477572984,0,0,0.21729840692288138,4,6,2.4736026532634625e-06,5,7,5,3,0.016334146809282357,5,7
chest_hosp/train/0/CX-0-0143.jpeg_001,0,0.0006321298188580737,5,7,0.4545612483426036,1,1,1.9948607407749879,0,0,0,0,0.24027168363414697,0,0
chest_hosp/train/0/CX-0-0144.jpeg_000,1,1.1974918791432627,5,7,0.1537582951583749,5,7,8.258223712309665e-06,5,7,5,3,0.03618977362229514,5,7
chest_hosp/train/0/CX-0-0144.jpeg_001,0,1.9487716538167228,0,0,0.6975185134353321,0,0,1.9950453430378587,0,0,0,0,0.23876674894700678,0,0
chest_hosp/train/0/CX-0-0145.jpeg_000,1,0.23636056562427354,4,6,0.1430339457100771,5,7,2.7551044253892876e-05,5,7,5,3,0.029131924988596847,5,7
chest_hosp/train/0/CX-0-0145.jpeg_001,0,0.060169199217041225,1,1,0.5215709544925174,0,0,1.9938376422113646,0,0,0,0,0.24557991834929882,0,0
chest_hosp/train/0/CX-0-0146.jpeg_000,1,0.507796833427121,0,0,0.36742121838809905,4,4,1.395731017272972e-05,5,7,5,3,0.11094251360069463,5,7
chest_hosp/train/0/CX-0-0146.jpeg_001,0,1.5966026950531287e-05,5,7,0.2932608470489544,1,3,1.9940725389193226,0,0,0,0,0.23183670287023184,0,0
chest_hosp/train/0/CX-0-0147.jpeg_000,1,0.08886533574687316,2,3,0.07251788337263121,5,7,4.208454651433158e-08,5,7,5,3,0.007628796791220416,5,7
chest_hosp/train/0/CX-0-0147.jpeg_001,0,0.18948136125091475,3,4,0.6402502427891433,0,0,1.9946630460023886,0,0,0,0,0.23163103675821395,0,0
chest_hosp/train/0/CX-0-0148.jpeg_000,1,0.5349647415649346,1,1,0.1664557460734707,4,6,7.0442253136127064e-06,5,7,5,3,0.03785683811249885,5,7
chest_hosp/train/0/CX-0-0148.jpeg_001,0,0.0006695347412969399,4,6,0.3797046633647747,1,1,1.9950144159812018,0,0,0,0,0.26397587783442067,0,0
chest_hosp/train/0/CX-0-0149.jpeg_000,1,0.25120434291588367,5,6,0.2283904609217624,5,7,8.577498110007298e-06,5,7,5,3,0.016447407703589767,5,7
chest_hosp/train/0/CX-0-0149.jpeg_001,0,1.2028655031901219,0,1,0.6649534726720572,0,0,1.9950530766554961,0,0,0,0,0.23974088803862814,0,0
chest_hosp/train/0/CX-0-0150.jpeg_000,1,0.39562069735517913,3,4,0.36113337679224844,5,7,4.805417391784417e-07,5,7,5,3,0.031246577891291594,5,7
chest_hosp/train/0/CX-0-0150.jpeg_001,0,0.008272572342045259,2,3,0.5316438411551321,0,0,1.9947340246490137,0,0,0,0,0.24308910426077956,0,0
chest_hosp/train/0/CX-0-0151.jpeg_000,1,0.32969972338462517,4,6,0.11700846124004838,5,7,5.542940136660235e-06,5,7,5,3,0.03498880833480855,5,7
chest_hosp/train/0/CX-0-0151.jpeg_001,0,0.022883769045745184,1,1,0.588471879003268,0,0,1.9942830655896935,0,0,0,0,0.21447219650932836,0,0
chest_hosp/train/0/CX-0-0152.jpeg_000,1,0.4125504236081513,2,2,0.1670772995779679,5,7,1.2543822976329722e-05,5,7,5,3,0.054023877044572344,5,7
chest_hosp/train/0/CX-0-0152.jpeg_001,0,0.005786937816427473,3,5,0.5093637684790278,0,0,1.9951388247059778,0,0,0,0,0.2686861560971583,0,0
chest_hosp/train/0/CX-0-0153.jpeg_000,1,0.3593469947227653,1,1,0.13726183747494147,5,7,1.2020238126964067e-05,5,7,5,3,0.017682509049378736,5,7
chest_hosp/train/0/CX-0-0153.jpeg_001,0,0.015287156198579566,4,6,0.5898916517868532,0,0,1.9941138151112203,0,0,0,0,0.20912447453998684,0,0
chest_hosp/train/0/CX-0-0154.jpeg_000,1,1.3742396599682922,5,7,0.23111607611608775,5,7,4.432691916966824e-06,5,7,5,3,0.05414347828022992,5,7
chest_hosp/train/0/CX-0-0154.jpeg_001,0,1.9906720414590917,0,0,0.837930290411107,0,0,1.9943205964499096,0,0,0,0,0.21452990705448183,0,0
chest_hosp/train/0/CX-0-0155.jpeg_000,1,0.013221988735668155,1,3,0.153619714660566,5,7,1.781623464647275e-06,5,7,5,3,0.016415209171287914,5,7
chest_hosp/train/0/CX-0-0155.jpeg_001,0,0.3688262602757554,4,4,0.7068792126666645,0,0,1.9944359918262715,0,0,0,0,0.22134919051500435,0,0
chest_hosp/train/0/CX-0-0156.jpeg_000,1,1.4142115877976806,5,7,0.2763725049244723,5,7,4.36414100757343e-06,5,7,5,3,0.015084529754350373,5,7
chest_hosp/train/0/CX-0-0156.jpeg_001,0,1.995660640701975,0,0,1.079702565761268,0,0,1.9949344038022647,0,0,0,0,0.24521905248335596,0,0
chest_hosp/train/0/CX-0-0157.jpeg_000,1,0.4172729000468781,0,1,0.15336604492531647,5,7,7.184898980217014e-06,5,7,5,3,0.02139576637537488,5,7
chest_hosp/train/0/CX-0-0157.jpeg_001,0,0.0051782268460855985,5,6,0.4902978023559368,0,0,1.995018134586086,0,0,0,0,0.23649069757144026,0,0
chest_hosp/train/0/CX-0-0158.jpeg_000,1,0.48646333152830634,0,1,0.18739023145029443,5,7,5.459301423038632e-06,5,7,5,3,0.01871456555532336,5,7
chest_hosp/train/0/CX-0-0158.jpeg_001,0,0.00018109579593350578,5,6,0.48931236121785826,0,0,1.9949695235270857,0,0,0,0,0.235564778183596,0,0
chest_hosp/train/0/CX-0-0159.jpeg_000,1,1.2892989537337,5,7,0.17647093989039286,5,7,6.634459528864767e-06,5,7,5,3,0.02525844634131369,5,7
chest_hosp/train/0/CX-0-0159.jpeg_001,0,1.974396471449967,0,0,0.8662348128150117,0,0,1.9942495844703032,0,0,0,0,0.24853641460652265,0,0
chest_hosp/train/0/CX-0-0160.jpeg_000,1,0.3433702287266668,3,5,0.21687351460153748,5,7,9.087336438895477e-09,5,7,5,3,0.03255355334978416,5,7
chest_hosp/train/0/CX-0-0160.jpeg_001,0,0.019160554372686156,2,2,0.5261454377785201,0,0,1.9946191130740458,0,0,0,0,0.24758231831829913,0,0
chest_hosp/train/0/CX-0-0161.jpeg_000,1,0.40498626221600253,2,2,0.1416269421792864,5,7,1.1719211386207462e-05,5,7,5,3,0.02173504078465205,5,7
